2016-12-05,Senate Floor,Assembly,Ben Hueso,,152.1 million in state income taxes and 302.8 million in property taxes.,"Just in particular to undocumented immigrants, I want to note that as mentioned, they comprise nearly 10% of the state's workforce, contributing $130 billion annually to its Gross Domestic Product. They pay their fair share of taxes, and according to data from the Institute of Taxation and Economic Policy, undocumented immigrants in California paid over 2.2 billion in state and local taxes in 2010, including 1.8 billion in sales tax. 152.1 million in state income taxes and 302.8 million in property taxes. The Bay largely comprises some of California's largest and most dynamic industries, such as the agricultural industry, as we know.  The tourist industries in California and what would our state be without this workforce?",https://ca.digitaldemocracy.org/hearing/10003?startTime=392,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('AYE',)",8,0,0,3,0,0,63,18254,0.8071874734983931
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Senate,Jeff Stone,,"Agreed, but does that 80 percent premium that you're getting back into the General Fund worth the autonomy that you're giving that department to spend that 20 percent the way that they-","Agreed, but does that 80% premium that you're getting back into the General Fund worth the autonomy that you're giving that department to spend that 20% the way that they-",https://ca.digitaldemocracy.org/hearing/10036?startTime=769,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,7,18389,0.6466561508427694
2016-12-05,Assembly Floor,Assembly,Ian Calderon,,"The Honorable Tom Hayden was a Democrat who represented Santa Monica, serving the Assembly from 1982 to 1992, and in the Senate from 1992 to 2000.","Thank you, Mr. Speaker and members. I wish to acknowledge the passing of a former Legislator this fall. The Honorable Tom Hayden was a Democrat who represented Santa Monica, serving the Assembly from 1982 to 1992, and in the Senate from 1992 to 2000. He died on October 23rd, 2016. When we reconvene in January, we will allow time for members to speak on this and other adjournments in memory. Thank you.",https://ca.digitaldemocracy.org/hearing/10004?startTime=2116,166,CA_201520160AB166,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB166,(PASS),6/0,"('AYE',)",20,0,0,12,0,0,27,,0.6448441751856515
2017-01-18,Senate Standing Committee on Rules,Senate,Kevin De Leon,,"We actually have the empirical evidence and data that, as a result, 100,000 jobs have been created in the utility scale renewable energy space.","As a result from SB 350 we already have the empirical evidence. We talk about job growth, creating real jobs. I think that it tends to be full of political lines and press releases. We actually have the empirical evidence and data that, as a result, 100,000 jobs have been created in the utility scale renewable energy space. However, that may be under threat.",https://ca.digitaldemocracy.org/hearing/10044?startTime=982,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,26,18414,0.6362985045329707
2017-01-18,Senate Standing Committee on Rules,Joint,Kevin De Leon,,"It was a measure that was one of my earliest bills on ammunition that again, again, it's tied up in the court of law for six years and only resolved when Senate Bill 1235 was enacted and rendered the case moot.","And it was done in our district, and we represent in downtown Los Angeles. It was a measure that was one of my earliest bills on ammunition that again, again, it's tied up in the court of law for six years and only resolved when Senate Bill 1235 was enacted and rendered the case moot. So absent the new law, it could have lingered in court for even longer, in court delays.",https://ca.digitaldemocracy.org/hearing/10044?startTime=496,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",20,18,8,23,23,0,27,18414,0.7054300037802275
2016-12-05,Senate Floor,Joint,Kevin De Leon,,One thing that's more powerful than funding formulas and dollars and laws are values.,"One thing that's more powerful than funding formulas and dollars and laws are values. Values that we adhere to as Californians, Democrats, Republicans and those that are agnostic all together and that's why we stand together. I believe in unison even if it's not going to be a unanimous vote today. Again, I want to thank the Republican leader today for a congenial vote. Colleagues I respectfully ask for an aye vote.",https://ca.digitaldemocracy.org/hearing/10003?startTime=2123,288,CA_201520160AB288,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB288,(PASS),12/0,"('AYE',)",25,0,0,6,0,0,29,18254,0.6287011612282678
2017-01-04,Assembly Floor,Assembly,Rob Bonta,,"Barrett Clark, 35, David Klein, 24, Micah, 28, Billie Dixon, 35, Alex, 35, Travis Huff, 35, Johnny Iguez, 34, Ara Joe, 29, Donna Kellogg, 32, Edmond Lapine, 34, Joseph Matlock, 36, Jason McCarty, 36, Jennifer, Mendiola, 35, Wolfgang Renner, 61.","So thank you for your support and being the great colleagues that you are. I acknowledge that there are important questions that need thorough answers relating to building safety, inspections, and the need for affordable housing. Those questions will be asked and we will diligently seek those important answers, but today I ask my fellow members that we remember these gentle souls who we have tragically lost as I read each of their names of Oakland, Cash Askew age 22. Jonathan Burnbaum, age 34. M Bolka, 33. Barrett Clark, 35, David Klein, 24, Micah, 28, Billie Dixon, 35, Alex, 35, Travis Huff, 35, Johnny Iguez, 34, Ara Joe, 29, Donna Kellogg, 32, Edmond Lapine, 34, Joseph Matlock, 36, Jason McCarty, 36, Jennifer, Mendiola, 35, Wolfgang Renner, 61. Benjamin Runnels, 32, Nicole Siegrist, 29, Michele Sylvan, 37, Jennifer Tanouye, 31, Peter Wadsworth, 38, Nick Walrath, 31 of Berkeley, Riley Fritz, aka Feral Pines, age 29, Nick Gomez Hall, 25, Griffin Madden, 23, of San Francisco, Chelsea Dolan, 33, Amanda Kershaw, 34, of Foster City, Jennifer Morris, 21. Of Hayward, Branden Chase Whitenour, 32, of Lakewood, Vanessa Plotkin, 21 of San Bruno, Alex Vega, 22, of South San Francisco, Michaela Gregory, 20, of Walnut Creek, Sara Hoda, 30, of Dublin, Draven Miguel, 17, and of Helsinki, Finland, Hanna Raux, 32.",https://ca.digitaldemocracy.org/hearing/10018?startTime=1721,96,CA_201520160AB96,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB96,(PASS),10/2,"('AYE',)",0,0,0,0,0,0,126,18330,0.7585439296800918
2017-01-04,Assembly Floor,Assembly,Rob Bonta,,"Benjamin Runnels, 32, Nicole Siegrist, 29, Michele Sylvan, 37, Jennifer Tanouye, 31, Peter Wadsworth, 38, Nick Walrath, 31 of Berkeley, Riley Fritz, aka Feral Pines, age 29, Nick Gomez Hall, 25, Griffin Madden, 23, of San Francisco, Chelsea Dolan, 33, Amanda Kershaw, 34, of Foster City, Jennifer Morris, 21.","So thank you for your support and being the great colleagues that you are. I acknowledge that there are important questions that need thorough answers relating to building safety, inspections, and the need for affordable housing. Those questions will be asked and we will diligently seek those important answers, but today I ask my fellow members that we remember these gentle souls who we have tragically lost as I read each of their names of Oakland, Cash Askew age 22. Jonathan Burnbaum, age 34. M Bolka, 33. Barrett Clark, 35, David Klein, 24, Micah, 28, Billie Dixon, 35, Alex, 35, Travis Huff, 35, Johnny Iguez, 34, Ara Joe, 29, Donna Kellogg, 32, Edmond Lapine, 34, Joseph Matlock, 36, Jason McCarty, 36, Jennifer, Mendiola, 35, Wolfgang Renner, 61. Benjamin Runnels, 32, Nicole Siegrist, 29, Michele Sylvan, 37, Jennifer Tanouye, 31, Peter Wadsworth, 38, Nick Walrath, 31 of Berkeley, Riley Fritz, aka Feral Pines, age 29, Nick Gomez Hall, 25, Griffin Madden, 23, of San Francisco, Chelsea Dolan, 33, Amanda Kershaw, 34, of Foster City, Jennifer Morris, 21. Of Hayward, Branden Chase Whitenour, 32, of Lakewood, Vanessa Plotkin, 21 of San Bruno, Alex Vega, 22, of South San Francisco, Michaela Gregory, 20, of Walnut Creek, Sara Hoda, 30, of Dublin, Draven Miguel, 17, and of Helsinki, Finland, Hanna Raux, 32.",https://ca.digitaldemocracy.org/hearing/10018?startTime=1721,96,CA_201520160AB96,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB96,(PASS),10/2,"('AYE',)",0,0,0,0,0,0,126,18330,0.825486353899497
2017-01-04,Assembly Floor,Assembly,Rob Bonta,,"Of Hayward, Branden Chase Whitenour, 32, of Lakewood, Vanessa Plotkin, 21 of San Bruno, Alex Vega, 22, of South San Francisco, Michaela Gregory, 20, of Walnut Creek, Sara Hoda, 30, of Dublin, Draven Miguel, 17, and of Helsinki, Finland, Hanna Raux, 32.","So thank you for your support and being the great colleagues that you are. I acknowledge that there are important questions that need thorough answers relating to building safety, inspections, and the need for affordable housing. Those questions will be asked and we will diligently seek those important answers, but today I ask my fellow members that we remember these gentle souls who we have tragically lost as I read each of their names of Oakland, Cash Askew age 22. Jonathan Burnbaum, age 34. M Bolka, 33. Barrett Clark, 35, David Klein, 24, Micah, 28, Billie Dixon, 35, Alex, 35, Travis Huff, 35, Johnny Iguez, 34, Ara Joe, 29, Donna Kellogg, 32, Edmond Lapine, 34, Joseph Matlock, 36, Jason McCarty, 36, Jennifer, Mendiola, 35, Wolfgang Renner, 61. Benjamin Runnels, 32, Nicole Siegrist, 29, Michele Sylvan, 37, Jennifer Tanouye, 31, Peter Wadsworth, 38, Nick Walrath, 31 of Berkeley, Riley Fritz, aka Feral Pines, age 29, Nick Gomez Hall, 25, Griffin Madden, 23, of San Francisco, Chelsea Dolan, 33, Amanda Kershaw, 34, of Foster City, Jennifer Morris, 21. Of Hayward, Branden Chase Whitenour, 32, of Lakewood, Vanessa Plotkin, 21 of San Bruno, Alex Vega, 22, of South San Francisco, Michaela Gregory, 20, of Walnut Creek, Sara Hoda, 30, of Dublin, Draven Miguel, 17, and of Helsinki, Finland, Hanna Raux, 32.",https://ca.digitaldemocracy.org/hearing/10018?startTime=1721,96,CA_201520160AB96,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB96,(PASS),10/2,"('AYE',)",0,0,0,0,0,0,126,18330,0.7450354908157631
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Senate,Richard Roth,,"We went through this drill last year and the Governor was kind enough to put 100 million, give or take in the budget for three years for graduate medical education allocated through Song Brown","Well, that doesn't answer my question. I apologize. We went through this drill last year and the Governor was kind enough to put 100 million, give or take in the budget for three years for graduate medical education allocated through Song Brown. So my question is, this 50 million for graduate medical education, that goes to fund slots, how are those slots allocated? Are they allocated by the University of California? Are they allocated in accordance with Song Brown or some other OSHPD mechanism?",https://ca.digitaldemocracy.org/hearing/10036?startTime=1364,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,33,18389,0.6599706860102359
2017-01-17,Senate Floor,Senate,Hannah-Beth Jackson,,"a million and a half tests and treatment for sexually transmitted infections, and we will lose sexual health education programs which reach over 207,000 children per and adults in California a year.","a million and a half tests and treatment for sexually transmitted infections, and we will lose sexual health education programs which reach over 207,000 children per and adults in California a year. This is serious business.",https://ca.digitaldemocracy.org/hearing/10038?startTime=1351,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",11,0,0,7,0,0,18,18386,0.6684891250920361
2017-01-18,Senate Standing Committee on Rules,Assembly,Toni Atkins,,"In November of 2016, the rules were challenged by 21 states and enjoined by US District Court in Texas.","Also I want to throw in there prevailing wage for construction workers and the building trades, strength and protection for workers to take meal and rest breaks, but also the overtime pay for domestic workers and home care workers. We know that the overtime rules, the U.S. Department of Labor recently issued new overtime regulations under the Fair Labor Standards Act to update and increase the minimum salary threshold. In November of 2016, the rules were challenged by 21 states and enjoined by US District Court in Texas. The DOL has appealed that ruling, but there's a great deal of speculation, of course, that our President-Elect will repeal the overtime regulations if they withstand the state legal challenges.",https://ca.digitaldemocracy.org/hearing/10044?startTime=98,174,CA_201520160AB174,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB174,(PASS),12/1,"('AYE',)",0,0,0,0,0,0,51,18414,0.624315160256212
2017-01-18,Senate Standing Committee on Rules,Joint,Kevin De Leon,,"Last year we passed Senate Bill 1235, my bullet legislation, and Prop 63 was also on the ballot.","Absolutely, as you should. We always keep our doors open. I know there's some folks who represent the NRA, I'm sure they'll add their comments to your confirmation, but, as you should, keep your doors open to everybody, irrespective of the position on a given issue. Last year we passed Senate Bill 1235, my bullet legislation, and Prop 63 was also on the ballot.",https://ca.digitaldemocracy.org/hearing/10044?startTime=430,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",20,18,8,23,23,0,27,18414,0.6066325267517193
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Assembly,Bob Wieckowski,,"It's interesting, because one part of the $200 million cuts that the Governor is proposing not to spend is $5 million in one time to the access to justice legal aid which it happens to be a pet project of mine because I think poor people need representation.","It's interesting, because one part of the $200 million cuts that the Governor is proposing not to spend is $5 million in one time to the access to justice legal aid which it happens to be a pet project of mine because I think poor people need representation. So if we're fighting access, I'm concerned that you're dropping the legal aid which we agreed to on the budget document last year. So I'd like for finance to pay some additional attention to that. If the goal of this Governor is access to justice to the poor people, that would be important.",https://ca.digitaldemocracy.org/hearing/10036?startTime=945,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,34,18389,0.8563591736434487
2017-01-13,Assembly Floor,Assembly,Laura Friedman,,"My district in Los Angeles County is home to one of the largest populations of Korean Americans in the United States, including five sister cities in Korea.","Thank you. Madame Speaker and members. On behalf of the Legislative Women's Caucus I rise in strong support of ACR 3. My district in Los Angeles County is home to one of the largest populations of Korean Americans in the United States, including five sister cities in Korea. Korean women have been trailblazers across all fields, including the arts, science, technology, law, and the military.",https://ca.digitaldemocracy.org/hearing/10031?startTime=984,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,28,18375,0.6110414999252385
2017-01-17,Senate Floor,Senate,Hannah-Beth Jackson,,"40 percent of households with children under the age of 18 are supported by mothers, who are the sole or primary providers for their families, yet we lack quality affordable child care.","And they are working outside the home to support their families. 40% of households with children under the age of 18 are supported by mothers, who are the sole or primary providers for their families, yet we lack quality affordable child care. The average cost for child care in California today is over $13,000 a year, more than the cost of tuition at the University of California. If you are in a situation where you cannot access affordable care and you are pregnant and working and the sole provider of your family, you do not have any choices available to you. Clearly this is an issue not only of what is morally right, what is fundamentally right, but is of economic importance as well as people try to plan their futures and what is best for them, and most importantly for their families.",https://ca.digitaldemocracy.org/hearing/10038?startTime=593,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",19,0,0,2,0,0,65,18386,0.7033248977990393
2017-01-18,Senate Standing Committee on Environmental Quality,Senate,Bob Wieckowski,,"As growth increases in the future, however, we estimate that that reduction achieved from the regulation by about 75 percent of the reduction in risk by 2020.","We got from your website, preliminary results on this risk assessment of West Oakland. We'll hear from the Senator who represents West Oakland in a second, but, it seems to me this confirms how much of these regulations reduce risks in West Oakland and it says by 2015 we expect the regulations adopted by the Air Board to reduce the overall population weighted and average risk by about 80%. As growth increases in the future, however, we estimate that that reduction achieved from the regulation by about 75% of the reduction in risk by 2020. So, is that I guess the question as it would appear by this chart that that progress is true for state wide also, not just in Oakland as far as reducing this particular. Yeah, this is just Oakland, but then this chart is statewide right?",https://ca.digitaldemocracy.org/hearing/10042?startTime=938,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,36,18471,0.6638199075692806
2017-01-17,Senate Floor,Assembly,Bill Monning,,"Last year, there were estimated 3 to 400 participants, yesterday the Monterey Herald estimated over 2,000 people from all walks of life, throughout Monterey County and the central coast region.","It was Martin Luther King who said, any country that spends more on its military defense than on programs of social uplift is approaching spiritual doom. I was at a march and rally yesterday in Seaside, the 29th consecutive year that I have attended with my family. Last year, there were estimated 3 to 400 participants, yesterday the Monterey Herald estimated over 2,000 people from all walks of life, throughout Monterey County and the central coast region. There's a reason that that number jumped from 300 or 400 to 2,000, because of the clarion call of embracing the legacy of Martin Luther King, not just in sanitized classroom renditions of speeches of equality, but of recognizing the mobilization, the organizing, the movement of individuals that Martin Luther King inspired and led.",https://ca.digitaldemocracy.org/hearing/10038?startTime=889,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",45,0,0,0,0,0,62,18385,0.6551690513283659
2017-01-17,Senate Floor,Assembly,Bill Monning,,"There's a reason that that number jumped from 300 or 400 to 2,000, because of the clarion call of embracing the legacy of Martin Luther King, not just in sanitized classroom renditions of speeches of equality, but of recognizing the mobilization, the organizing, the movement of individuals that Martin Luther King inspired and led.","It was Martin Luther King who said, any country that spends more on its military defense than on programs of social uplift is approaching spiritual doom. I was at a march and rally yesterday in Seaside, the 29th consecutive year that I have attended with my family. Last year, there were estimated 3 to 400 participants, yesterday the Monterey Herald estimated over 2,000 people from all walks of life, throughout Monterey County and the central coast region. There's a reason that that number jumped from 300 or 400 to 2,000, because of the clarion call of embracing the legacy of Martin Luther King, not just in sanitized classroom renditions of speeches of equality, but of recognizing the mobilization, the organizing, the movement of individuals that Martin Luther King inspired and led.",https://ca.digitaldemocracy.org/hearing/10038?startTime=889,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",45,0,0,0,0,0,62,18385,0.7587771193948443
2017-01-18,Senate Standing Committee on Rules,Joint,Kevin De Leon,,10 years ago you had 18 mpg highway and you get 10 miles per gallon or more internal combustion.,"Not picking on Alabama, just happens to be a lot of things happened in Alabama as of late but if you live in Alabama, if you drive a Ford F150 brand new pickup truck, you get 28 mpg highway. 10 years ago you had 18 mpg highway and you get 10 miles per gallon or more internal combustion. You can go farther on a tank of gasoline.",https://ca.digitaldemocracy.org/hearing/10044?startTime=639,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,27,18414,0.6200897537097599
